file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,getPendingNotificationQueueKey/1[int],false,245,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,21,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,"ApnFallbackManager/3[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,org.whispersystems.textsecuregcm.push.APNSender,org.whispersystems.textsecuregcm.storage.AccountsManager]",true,123,5,2,0,2,2,1,11,0,1,3,1,0,0,1,0,0,0,4,1,8,1,1,0,0,0,18,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,"schedule/2[org.whispersystems.textsecuregcm.storage.Account,org.whispersystems.textsecuregcm.storage.Device]",false,137,3,2,1,1,1,2,3,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,"getPendingDestinations/2[int,int]",false,221,3,3,1,2,1,7,3,1,0,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,"getEndpointKey/2[org.whispersystems.textsecuregcm.storage.Account,org.whispersystems.textsecuregcm.storage.Device]",false,237,3,4,2,2,1,2,3,1,0,2,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,6,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\ApnFallbackManager.java,org.whispersystems.textsecuregcm.push.ApnFallbackManager,"insert/4[org.whispersystems.textsecuregcm.storage.Account,org.whispersystems.textsecuregcm.storage.Device,long,long]",false,226,4,6,1,5,1,9,4,0,1,4,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\workers\SetUserDiscoverabilityCommand.java,org.whispersystems.textsecuregcm.workers.SetUserDiscoverabilityCommand,SetUserDiscoverabilityCommand/0,true,59,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,17,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\workers\SetUserDiscoverabilityCommand.java,org.whispersystems.textsecuregcm.workers.SetUserDiscoverabilityCommand,"run/3[org.whispersystems.textsecuregcm.workers.Environment,org.whispersystems.textsecuregcm.workers.Namespace,org.whispersystems.textsecuregcm.WhisperServerConfiguration]",false,88,35,14,0,14,3,77,61,0,42,3,77,0,0,0,0,2,1,19,5,41,2,2,0,0,3,103,4,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\workers\SetUserDiscoverabilityCommand.java,org.whispersystems.textsecuregcm.workers.SetUserDiscoverabilityCommand,configure/1[org.whispersystems.textsecuregcm.workers.Subparser],false,69,1,0,0,0,1,6,5,0,0,1,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,18,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\PushLatencyManager.java,org.whispersystems.textsecuregcm.metrics.PushLatencyManager$PushRecord,"PushRecord/2[java.time.Instant,org.whispersystems.textsecuregcm.metrics.PushLatencyManager.PushType]",true,74,4,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\PushLatencyManager.java,org.whispersystems.textsecuregcm.metrics.PushLatencyManager$PushRecord,getTimestamp/0,false,80,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\PushLatencyManager.java,org.whispersystems.textsecuregcm.metrics.PushLatencyManager$PushRecord,getPushType/0,false,85,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\badges\ProfileBadgeConverter.java,org.whispersystems.textsecuregcm.badges.ProfileBadgeConverter,"convert/3[java.util.List<java.util.Locale>,java.util.List<org.whispersystems.textsecuregcm.storage.AccountBadge>,boolean]",false,15,2,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\providers\MultiDeviceMessageListProvider.java,org.whispersystems.textsecuregcm.providers.MultiDeviceMessageListProvider,"isReadable/4[java.lang.Class<?>,java.lang.reflect.Type,java.lang.annotation.Annotation[],org.whispersystems.textsecuregcm.providers.MediaType]",false,34,2,0,0,0,1,3,3,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\providers\MultiDeviceMessageListProvider.java,org.whispersystems.textsecuregcm.providers.MultiDeviceMessageListProvider,"readFrom/6[java.lang.Class<org.whispersystems.textsecuregcm.entities.IncomingDeviceMessage[]>,java.lang.reflect.Type,java.lang.annotation.Annotation[],org.whispersystems.textsecuregcm.providers.MediaType,org.whispersystems.textsecuregcm.providers.MultivaluedMap<java.lang.String,java.lang.String>,java.io.InputStream]",false,43,8,3,0,3,9,5,35,1,9,6,5,0,0,1,5,0,0,7,4,10,0,2,0,0,0,55,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\metrics\MetricsRequestEventListenerTest.java,org.whispersystems.textsecuregcm.metrics.MetricsRequestEventListenerTest$TestResource,testGetHello/0,false,350,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\AsyncWebsocketEventAppenderFactory.java,org.whispersystems.websocket.logging.AsyncWebsocketEventAppenderFactory,build/0,false,12,3,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\PushChallengeDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.PushChallengeDynamoDbTest,add/0,false,50,2,1,0,1,1,6,5,0,1,0,6,1,1,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\PushChallengeDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.PushChallengeDynamoDbTest,generateRandomToken/0,false,73,1,2,2,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,10,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\PushChallengeDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.PushChallengeDynamoDbTest,getExpirationTimestamp/0,false,68,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,1,0,3,0,2,0,0,0,0,16,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\PushChallengeDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.PushChallengeDynamoDbTest,remove/0,false,58,3,1,0,1,1,7,7,0,2,0,7,1,1,0,0,0,0,0,1,2,0,0,0,0,0,12,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\PushChallengeDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.PushChallengeDynamoDbTest,setUp/0,false,44,3,1,0,1,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\ReservedUsernames.java,org.whispersystems.textsecuregcm.storage.ReservedUsernames,"reserveUsername/2[java.lang.String,java.util.UUID]",false,83,1,2,0,2,1,8,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\ReservedUsernames.java,org.whispersystems.textsecuregcm.storage.ReservedUsernames,"isReserved/2[java.lang.String,java.util.UUID]",false,56,4,1,1,0,7,14,23,3,3,2,14,0,0,2,0,1,0,1,0,3,0,6,0,0,1,35,1,1,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\ReservedUsernames.java,org.whispersystems.textsecuregcm.storage.ReservedUsernames,"ReservedUsernames/2[org.whispersystems.textsecuregcm.storage.DynamoDbClient,java.lang.String]",true,51,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\SubscriptionController.java,org.whispersystems.textsecuregcm.controllers.SubscriptionController$CreatePaymentMethodResponse,getClientSecret/0,false,201,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\SubscriptionController.java,org.whispersystems.textsecuregcm.controllers.SubscriptionController$CreatePaymentMethodResponse,CreatePaymentMethodResponse/1[java.lang.String],true,196,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PubSubManager.java,org.whispersystems.textsecuregcm.storage.PubSubManager$KeepaliveDispatchChannel,onDispatchSubscribed/1[java.lang.String],false,89,0,0,0,0,2,2,8,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PubSubManager.java,org.whispersystems.textsecuregcm.storage.PubSubManager$KeepaliveDispatchChannel,onDispatchUnsubscribed/1[java.lang.String],false,99,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,1,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PubSubManager.java,org.whispersystems.textsecuregcm.storage.PubSubManager$KeepaliveDispatchChannel,"onDispatchMessage/2[java.lang.String,byte[]]",false,84,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,getSprites/0,false,51,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,getId/0,false,40,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,getCategory/0,false,45,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,"BadgeConfiguration/5[java.lang.String,java.lang.String,java.util.List<java.lang.String>,java.lang.String,java.util.List<org.whispersystems.textsecuregcm.entities.BadgeSvg>]",true,31,3,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,getSvg/0,false,56,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,isTestBadge/0,false,65,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BadgeConfiguration.java,org.whispersystems.textsecuregcm.configuration.BadgeConfiguration,getSvgs/0,false,61,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileKeyCredentialProfileResponse.java,org.whispersystems.textsecuregcm.entities.ProfileKeyCredentialProfileResponse,"ProfileKeyCredentialProfileResponse/2[org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,org.whispersystems.textsecuregcm.entities.ProfileKeyCredentialResponse]",true,26,3,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileKeyCredentialProfileResponse.java,org.whispersystems.textsecuregcm.entities.ProfileKeyCredentialProfileResponse,ProfileKeyCredentialProfileResponse/0,true,22,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileKeyCredentialProfileResponse.java,org.whispersystems.textsecuregcm.entities.ProfileKeyCredentialProfileResponse,getCredential/0,false,33,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\securestorage\SecureStorageClient.java,org.whispersystems.textsecuregcm.securestorage.SecureStorageClient,"SecureStorageClient/3[org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,java.util.concurrent.Executor,org.whispersystems.textsecuregcm.configuration.SecureStorageServiceConfiguration]",true,38,4,15,0,15,1,18,5,0,0,3,18,0,0,0,0,0,0,1,1,3,0,0,0,0,0,22,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\securestorage\SecureStorageClient.java,org.whispersystems.textsecuregcm.securestorage.SecureStorageClient,deleteStoredData/1[java.util.UUID],false,54,4,6,1,5,3,16,11,2,3,1,16,0,0,0,0,0,1,4,2,2,3,2,0,0,1,24,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,afterEach/1[org.whispersystems.textsecuregcm.redis.ExtensionContext],false,49,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,builder/0,false,36,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,afterAll/1[org.whispersystems.textsecuregcm.redis.ExtensionContext],false,42,1,0,0,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,beforeEach/1[org.whispersystems.textsecuregcm.redis.ExtensionContext],false,68,5,0,0,0,6,17,28,0,7,1,17,0,0,3,0,2,0,3,4,7,2,4,0,0,3,30,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,getNextRedisClusterPort/0,false,191,0,1,1,0,3,2,14,1,4,0,2,0,0,1,0,1,0,2,4,4,1,2,0,0,0,30,9,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,beforeAll/1[org.whispersystems.textsecuregcm.redis.ExtensionContext],false,54,3,3,0,3,2,7,9,0,1,1,7,3,1,1,0,0,0,2,1,3,0,1,0,0,0,27,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,assembleCluster/1[org.whispersystems.textsecuregcm.redis.RedisServer[]],false,133,5,1,1,0,7,12,44,0,16,1,12,0,0,4,2,3,1,6,13,17,8,3,0,0,0,31,10,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,buildClusterNode/1[int],false,118,1,1,1,0,1,8,5,1,1,1,8,0,0,0,0,0,0,9,0,1,2,0,0,0,0,17,10,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\redis\RedisClusterExtension.java,org.whispersystems.textsecuregcm.redis.RedisClusterExtension,getRedisCluster/0,false,114,1,21,21,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,getDark/0,false,38,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,hashCode/0,false,56,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,toString/0,false,61,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,getLight/0,false,33,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,equals/1[java.lang.Object],false,43,1,0,0,0,4,2,10,3,1,1,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,11,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\BadgeSvg.java,org.whispersystems.textsecuregcm.entities.BadgeSvg,"BadgeSvg/2[java.lang.String,java.lang.String]",true,21,2,0,0,0,3,1,10,0,0,2,1,0,0,0,0,0,0,4,0,2,0,1,0,0,0,9,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\session\WebSocketSessionContext.java,org.whispersystems.websocket.session.WebSocketSessionContext$WebSocketEventListener,"onWebSocketClose/3[org.whispersystems.websocket.session.WebSocketSessionContext,int,java.lang.String]",false,59,1,2,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,generateAvatarObjectName/0,false,432,1,1,1,0,1,2,5,1,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getProfileByUsername/3[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,org.whispersystems.textsecuregcm.controllers.ContainerRequestContext,java.lang.String]",false,384,15,6,0,6,1,8,6,1,2,3,8,1,2,0,0,0,0,2,0,2,0,0,0,0,0,20,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getProfile/5[java.util.Optional<org.whispersystems.textsecuregcm.auth.AuthenticatedAccount>,java.util.Optional<org.whispersystems.textsecuregcm.auth.Anonymous>,org.whispersystems.textsecuregcm.controllers.ContainerRequestContext,java.util.UUID,java.lang.String]",false,228,14,3,0,3,1,4,5,1,2,5,4,3,3,0,0,0,0,3,0,2,0,0,0,0,0,25,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getProfileCredential/3[java.lang.String,org.whispersystems.textsecuregcm.storage.VersionedProfile,java.util.UUID]",false,396,5,2,1,1,2,5,10,1,2,3,5,0,0,0,0,1,0,0,0,2,0,1,0,0,0,24,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"setProfile/2[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,org.whispersystems.textsecuregcm.entities.CreateProfileRequest]",false,155,19,25,0,25,11,44,40,3,9,2,44,3,1,0,3,0,0,1,0,8,0,2,0,0,5,32,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"buildPniCredentialProfileResponse/4[org.whispersystems.textsecuregcm.storage.Account,java.lang.String,java.lang.String,org.whispersystems.textsecuregcm.controllers.ContainerRequestContext]",false,322,6,7,1,6,1,7,4,1,2,4,7,2,3,0,0,0,0,0,0,1,0,0,0,0,1,15,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"mergeBadgeIdsWithExistingAccountBadges/2[java.util.List<java.lang.String>,java.util.List<org.whispersystems.textsecuregcm.storage.AccountBadge>]",false,456,2,5,1,4,9,16,28,1,5,2,16,0,0,3,1,0,0,0,1,5,0,2,0,0,0,17,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"verifyPermissionToReceiveProfile/3[java.util.Optional<org.whispersystems.textsecuregcm.storage.Account>,java.util.Optional<org.whispersystems.textsecuregcm.auth.Anonymous>,java.util.UUID]",false,512,7,8,3,5,4,9,12,1,1,3,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,64,2,0,true
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getUnversionedProfile/6[java.util.Optional<org.whispersystems.textsecuregcm.auth.AuthenticatedAccount>,java.util.Optional<org.whispersystems.textsecuregcm.auth.Anonymous>,org.whispersystems.textsecuregcm.controllers.ContainerRequestContext,java.lang.String,java.util.UUID,boolean]",false,294,15,3,0,3,1,4,5,1,2,6,4,3,2,0,0,0,0,4,0,2,0,0,0,0,0,28,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"isSelfProfileRequest/2[java.util.Optional<org.whispersystems.textsecuregcm.storage.Account>,java.util.UUID]",false,530,1,4,3,1,1,4,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,getAcceptableLanguagesForRequest/1[org.whispersystems.textsecuregcm.controllers.ContainerRequestContext],false,439,2,2,1,1,2,8,11,2,1,1,8,0,0,0,0,1,0,1,0,1,0,1,0,0,0,18,2,1,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getPniCredential/4[java.lang.String,org.whispersystems.textsecuregcm.storage.VersionedProfile,java.util.UUID,java.util.UUID]",false,410,5,2,1,1,2,5,10,1,2,4,5,0,0,0,0,1,0,0,0,2,0,1,0,0,0,27,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProfileController.java,org.whispersystems.textsecuregcm.controllers.ProfileController,"getProfile/7[java.util.Optional<org.whispersystems.textsecuregcm.auth.AuthenticatedAccount>,java.util.Optional<org.whispersystems.textsecuregcm.auth.Anonymous>,org.whispersystems.textsecuregcm.controllers.ContainerRequestContext,java.util.UUID,java.lang.String,java.lang.String,java.lang.String]",false,251,18,4,0,4,4,5,20,2,3,7,5,4,5,0,0,0,0,5,0,3,0,2,0,0,0,46,1,0,false
