file,class,method,variable,usage
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProvisioningController.java,org.whispersystems.textsecuregcm.controllers.ProvisioningController,"sendProvisioningMessage/3[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,java.lang.String,org.whispersystems.textsecuregcm.entities.ProvisioningMessage]",rateLimiters,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProvisioningController.java,org.whispersystems.textsecuregcm.controllers.ProvisioningController,"ProvisioningController/2[org.whispersystems.textsecuregcm.limits.RateLimiters,org.whispersystems.textsecuregcm.push.ProvisioningManager]",provisioningManager,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\ProvisioningController.java,org.whispersystems.textsecuregcm.controllers.ProvisioningController,"ProvisioningController/2[org.whispersystems.textsecuregcm.limits.RateLimiters,org.whispersystems.textsecuregcm.push.ProvisioningManager]",rateLimiters,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\DirectoryReconciliationRequest.java,org.whispersystems.textsecuregcm.entities.DirectoryReconciliationRequest,getUsers/0,users,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\DirectoryReconciliationRequest.java,org.whispersystems.textsecuregcm.entities.DirectoryReconciliationRequest,DirectoryReconciliationRequest/1[java.util.List<org.whispersystems.textsecuregcm.entities.DirectoryReconciliationRequest.User>],users,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testDeleteReset/0,profiles,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,setUp/0,PROFILES_TABLE_NAME,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,setUp/0,profiles,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,setUp/0,dynamoDbExtension,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testMultipleVersions/0,profiles,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testMissing/0,profiles,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testSetGetNullOptionalFields/0,profiles,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testSetReplace/0,profiles,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testDelete/0,profiles,5
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ProfilesTest.java,org.whispersystems.textsecuregcm.storage.ProfilesTest,testSetGet/0,profiles,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",date,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",credential,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",signature,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",acl,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",key,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",algorithm,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,"ProfileAvatarUploadAttributes/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",policy,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ProfileAvatarUploadAttributes.java,org.whispersystems.textsecuregcm.entities.ProfileAvatarUploadAttributes,getKey/0,key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\SignedPreKey.java,org.whispersystems.textsecuregcm.entities.SignedPreKey,hashCode/0,signature,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\SignedPreKey.java,org.whispersystems.textsecuregcm.entities.SignedPreKey,getSignature/0,signature,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\SignedPreKey.java,org.whispersystems.textsecuregcm.entities.SignedPreKey,"SignedPreKey/3[long,java.lang.String,java.lang.String]",signature,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\SignedPreKey.java,org.whispersystems.textsecuregcm.entities.SignedPreKey,equals/1[java.lang.Object],signature,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\mappers\NonNormalizedPhoneNumberExceptionMapper.java,org.whispersystems.textsecuregcm.mappers.NonNormalizedPhoneNumberExceptionMapper,toResponse/1[org.whispersystems.textsecuregcm.mappers.NonNormalizedPhoneNumberException],NON_NORMALIZED_NUMBER_COUNTER,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,"UserRemoteConfig/3[java.lang.String,boolean,java.lang.String]",name,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,"UserRemoteConfig/3[java.lang.String,boolean,java.lang.String]",value,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,"UserRemoteConfig/3[java.lang.String,boolean,java.lang.String]",enabled,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,getName/0,name,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,isEnabled/0,enabled,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfig.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfig,getValue/0,value,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\MicrometerRegistryManager.java,org.whispersystems.textsecuregcm.metrics.MicrometerRegistryManager,MicrometerRegistryManager/1[org.whispersystems.textsecuregcm.metrics.MeterRegistry],meterRegistry,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\MicrometerRegistryManager.java,org.whispersystems.textsecuregcm.metrics.MicrometerRegistryManager,stop/0,meterRegistry,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getSignature/0,signature,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getAttachmentId/0,attachmentId,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getKey/0,key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getAlgorithm/0,algorithm,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getDate/0,date,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getAttachmentIdString/0,attachmentIdString,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getCredential/0,credential,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",date,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",credential,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",signature,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",attachmentIdString,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",attachmentId,4
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",acl,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",key,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",algorithm,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,"AttachmentDescriptorV2/8[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",policy,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getAcl/0,acl,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV2.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV2,getPolicy/0,policy,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,"Record/4[byte[],byte[],java.lang.String,java.time.Instant]",createdAt,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,"Record/4[byte[],byte[],java.lang.String,java.time.Instant]",password,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,"Record/4[byte[],byte[],java.lang.String,java.time.Instant]",customerId,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,"Record/4[byte[],byte[],java.lang.String,java.time.Instant]",user,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,asKey/0,user,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\SubscriptionManager.java,org.whispersystems.textsecuregcm.storage.SubscriptionManager$Record,"from/2[byte[],java.util.Map<java.lang.String,org.whispersystems.textsecuregcm.storage.AttributeValue>]",user,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,getHeaders/0,headers,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,getSignedUploadLocation/0,signedUploadLocation,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,getCdn/0,cdn,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,"AttachmentDescriptorV3/4[int,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,java.lang.String]",signedUploadLocation,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,"AttachmentDescriptorV3/4[int,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,java.lang.String]",headers,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,"AttachmentDescriptorV3/4[int,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,java.lang.String]",cdn,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,"AttachmentDescriptorV3/4[int,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,java.lang.String]",key,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV3.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV3,getKey/0,key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,getLocation/0,location,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,"AttachmentDescriptorV1/2[long,java.lang.String]",idString,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,"AttachmentDescriptorV1/2[long,java.lang.String]",location,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,"AttachmentDescriptorV1/2[long,java.lang.String]",id,4
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,getId/0,id,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AttachmentDescriptorV1.java,org.whispersystems.textsecuregcm.entities.AttachmentDescriptorV1,getIdString/0,idString,1
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\converters\RequestHeaderConverter.java,org.whispersystems.websocket.logging.layout.converters.RequestHeaderConverter,start/0,key,3
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\converters\RequestHeaderConverter.java,org.whispersystems.websocket.logging.layout.converters.RequestHeaderConverter,convert/1[org.whispersystems.websocket.logging.WebsocketEvent],key,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\PaymentsServiceConfiguration.java,org.whispersystems.textsecuregcm.configuration.PaymentsServiceConfiguration,getPaymentCurrencies/0,paymentCurrencies,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\PaymentsServiceConfiguration.java,org.whispersystems.textsecuregcm.configuration.PaymentsServiceConfiguration,getUserAuthenticationTokenSharedSecret/0,userAuthenticationTokenSharedSecret,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\PaymentsServiceConfiguration.java,org.whispersystems.textsecuregcm.configuration.PaymentsServiceConfiguration,getFixerApiKey/0,fixerApiKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PushFeedbackProcessor.java,org.whispersystems.textsecuregcm.storage.PushFeedbackProcessor,PushFeedbackProcessor/1[org.whispersystems.textsecuregcm.storage.AccountsManager],accountsManager,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PushFeedbackProcessor.java,org.whispersystems.textsecuregcm.storage.PushFeedbackProcessor,"onCrawlChunk/2[java.util.Optional<java.util.UUID>,java.util.List<org.whispersystems.textsecuregcm.storage.Account>]",recovered,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PushFeedbackProcessor.java,org.whispersystems.textsecuregcm.storage.PushFeedbackProcessor,"onCrawlChunk/2[java.util.Optional<java.util.UUID>,java.util.List<org.whispersystems.textsecuregcm.storage.Account>]",expired,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\PushFeedbackProcessor.java,org.whispersystems.textsecuregcm.storage.PushFeedbackProcessor,"onCrawlChunk/2[java.util.Optional<java.util.UUID>,java.util.List<org.whispersystems.textsecuregcm.storage.Account>]",accountsManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\CdnConfiguration.java,org.whispersystems.textsecuregcm.configuration.CdnConfiguration,getAccessSecret/0,accessSecret,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\CdnConfiguration.java,org.whispersystems.textsecuregcm.configuration.CdnConfiguration,getRegion/0,region,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\CdnConfiguration.java,org.whispersystems.textsecuregcm.configuration.CdnConfiguration,getAccessKey/0,accessKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\CdnConfiguration.java,org.whispersystems.textsecuregcm.configuration.CdnConfiguration,getBucket/0,bucket,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getPaymentAddress/0,paymentAddress,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getBaseProfileResponse/0,baseProfileResponse,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getAvatar/0,avatar,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getName/0,name,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getAbout/0,about,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,getAboutEmoji/0,aboutEmoji,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",paymentAddress,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",name,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",about,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",aboutEmoji,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",baseProfileResponse,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\VersionedProfileResponse.java,org.whispersystems.textsecuregcm.entities.VersionedProfileResponse,"VersionedProfileResponse/6[org.whispersystems.textsecuregcm.entities.BaseProfileResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",avatar,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,paymentAddress,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,name,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,about,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,commitment,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,aboutEmoji,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,avatar,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,hashCode/0,version,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\VersionedProfile.java,org.whispersystems.textsecuregcm.storage.VersionedProfile,getVersion/0,version,1
