file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\widget\LayoutWithSizeSpecLifecycleTesterSpec.java,com.facebook.litho.widget.LayoutWithSizeSpecLifecycleTesterSpec,class,10,10,0,10,5,1,0,10,1,0.5,0.0,0.0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,0,14,1,0,2,0,0,2,1,1,0,1,1,0,0,0,32,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\BaseRenderInfo.java,com.facebook.litho.widget.BaseRenderInfo,class,9,12,3,9,29,1,2,4,135,0.8736842,0.10526316,0.16374269,19,0,18,0,1,0,19,0,0,0,5,3,0,5,0,0,3,0,2,110,14,0,7,0,0,3,1,7,0,5,1,0,1,0,118,1025,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\LayoutInfo.java,com.facebook.litho.widget.LayoutInfo,interface,6,23,17,6,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,130,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\widget\RecyclerBinderUpdateCallbackTest.java,com.facebook.litho.widget.RecyclerBinderUpdateCallbackTest$TestObjectRenderer,innerclass,3,3,0,3,2,1,0,4,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,10,0
C:\Users\pedri\Documents\LABMining\repos\litho-processor\src\main\java\com\facebook\litho\specmodels\model\DelegateMethodDescription.java,com.facebook.litho.specmodels.model.DelegateMethodDescription$InterStagePropsTarget,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-editor-core\src\main\java\com\facebook\litho\editor\EditorRegistry.java,com.facebook.litho.editor.EditorRegistry$TransientField,innerclass,2,2,0,2,1,1,0,1,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,0,2,0,0,0,0,43,26,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\incrementalmount\IncrementalMountWithCustomViewContainerActivity.java,com.facebook.samples.litho.java.incrementalmount.IncrementalMountWithCustomViewContainerActivity$Anonymous1$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\incrementalmount\IncrementalMountWithCustomViewContainerActivity.java,com.facebook.samples.litho.java.incrementalmount.IncrementalMountWithCustomViewContainerActivity$Anonymous1$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\lithography\Decade.java,com.facebook.samples.litho.java.lithography.Decade,class,3,6,3,3,2,1,0,5,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
C:\Users\pedri\Documents\LABMining\repos\sample-codelab\src\main\java\com\facebook\samples\lithocodelab\examples\modules\LearningLayoutSpecsComponentSpec.java,com.facebook.samples.lithocodelab.examples.modules.LearningLayoutSpecsComponentSpec,class,4,4,0,4,1,1,0,4,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\transitions\ColorTransitionSpec.java,com.facebook.samples.litho.java.animations.transitions.ColorTransitionSpec,class,14,14,0,14,5,1,0,22,3,0.6666667,0.0,0.0,3,3,0,0,0,3,3,0,0,0,2,2,0,2,0,0,2,0,0,27,1,0,0,0,2,0,7,5,2,5,0,1,0,0,44,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\communicating\SelectedRadioButtonEvent.java,com.facebook.samples.litho.java.communicating.SelectedRadioButtonEvent,class,1,3,2,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\editor\SimpleEditorComponentSpec.java,com.facebook.samples.litho.java.editor.SimpleEditorComponentSpec$ImmutableClass,innerclass,3,3,0,3,3,1,0,1,1,0.33333334,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,31,2,0,0,0,0,4,0,3,2,3,0,1,0,0,11,25,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\incrementalmount\SimpleListComponentSpec.java,com.facebook.samples.litho.java.incrementalmount.SimpleListComponentSpec,class,9,9,0,9,4,1,0,12,1,0.5,0.0,0.0,2,2,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,0,0,14,2,1,0,0,0,1,3,2,1,2,1,0,0,0,22,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-sections-widget\src\main\java\com\facebook\litho\sections\widget\ViewPagerHelperSectionSpec.java,com.facebook.litho.sections.widget.ViewPagerHelperSectionSpec,class,16,16,0,16,8,1,0,8,6,0.0,0.0,0.0,4,4,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,2,0,0,0,3,0,0,0,1,1,0,0,30,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-testing\src\main\java\com\facebook\litho\testing\shadows\ColorDrawableShadow.java,com.facebook.litho.testing.shadows.ColorDrawableShadow,class,6,6,0,6,3,2,0,3,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,2,0,0,0,0,22,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\PostDispatchDrawListener.java,com.facebook.litho.widget.PostDispatchDrawListener,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\pedri\Documents\LABMining\repos\sample-codelab\src\main\java\com\facebook\samples\lithocodelab\examples\modules\LearningTextWidgetComponentSpec.java,com.facebook.samples.lithocodelab.examples.modules.LearningTextWidgetComponentSpec,class,4,4,0,4,1,1,0,6,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,29,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\ComponentBodyGeneratorTest.java,com.facebook.litho.specmodels.generator.ComponentBodyGeneratorTest,class,32,32,0,32,15,1,0,56,17,0.79166675,0.41904762,0.8666667,15,0,15,0,0,0,15,0,0,0,8,0,1,7,0,0,2,0,35,166,0,0,0,0,0,139,29,39,15,42,0,0,6,4,127,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\InterStagePropsGeneratorTest.java,com.facebook.litho.specmodels.generator.InterStagePropsGeneratorTest,class,20,20,0,20,13,1,0,34,0,0.65625,1.0,1.0,8,0,8,0,0,0,8,0,0,0,4,0,1,3,0,0,1,0,14,75,0,2,0,0,0,59,3,22,7,20,2,0,1,0,69,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\testdata\completion\MountSpecAnnotationsContributorSpec.java,MountSpecAnnotationsContributorSpec,class,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-sections-processor\src\main\java\com\facebook\litho\sections\specmodels\model\DefaultGroupSectionSpecGenerator.java,com.facebook.litho.sections.specmodels.model.DefaultGroupSectionSpecGenerator,class,6,7,1,6,6,1,0,19,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,23,1,0,0,0,0,0,0,2,0,2,1,0,0,0,18,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\testdata\foldings\FoldingTestLayoutSpec.java,FoldingTestLayoutSpec,class,2,2,0,2,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\processor\MethodExtractorUtilsTest.java,com.facebook.litho.specmodels.processor.MethodExtractorUtilsTest,class,8,8,0,8,5,1,0,15,0,0.4,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,1,0,0,1,1,0,17,27,0,0,0,0,0,0,4,4,0,4,0,0,1,0,34,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\lifecycle\LifecycleDelegateComponentSpec.java,com.facebook.samples.litho.java.lifecycle.LifecycleDelegateComponentSpec$DummyCachedValue,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\StickyHeaderControllerImpl.java,com.facebook.litho.widget.StickyHeaderControllerImpl,class,13,14,1,13,30,2,0,30,0,0.70000005,0.6,1.0,6,0,3,1,0,2,5,0,0,0,10,5,0,6,0,4,6,0,1,99,4,2,16,0,1,10,8,28,6,21,3,0,0,0,95,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\test\java\com\facebook\litho\intellij\LithoPluginUtilsTest.java,com.facebook.litho.intellij.LithoPluginUtilsTest,class,7,8,1,7,15,1,0,27,105,0.0,0.0,0.0,15,4,11,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,58,102,4,0,0,0,0,31,0,28,1,28,0,0,0,0,45,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ComponentTreeIncrementalMountLocalVisibleBoundsTest.java,com.facebook.litho.ComponentTreeIncrementalMountLocalVisibleBoundsTest$TestLithoView,innerclass,4,4,0,4,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0
C:\Users\pedri\Documents\LABMining\repos\litho-testing\src\main\java\com\facebook\litho\testing\specmodels\MockSpecModel.java,com.facebook.litho.testing.specmodels.MockSpecModel,class,33,34,1,33,54,1,0,2,1335,0.9625605,7.256894E-4,7.256894E-4,54,1,53,1,0,0,53,0,0,0,46,0,0,46,0,0,46,0,0,502,52,0,0,0,0,1,0,46,0,46,0,0,1,0,125,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\transitions\AppearDisappearTransitionSpec.java,com.facebook.samples.litho.java.animations.transitions.AppearDisappearTransitionSpec,class,13,13,0,13,6,1,0,15,10,0.8,0.0,0.0,5,5,0,0,0,5,5,0,0,0,2,2,0,2,0,0,2,0,0,19,2,0,0,0,0,1,2,2,0,2,0,0,0,0,38,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\main\java\com\facebook\litho\specmodels\processor\PsiGroupSectionSpecModelFactory.java,com.facebook.litho.specmodels.processor.PsiGroupSectionSpecModelFactory,class,20,22,2,20,5,1,0,16,1,0.44444445,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,3,0,10,23,3,0,2,0,0,2,0,5,0,5,1,0,0,0,57,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\test\java\com\facebook\litho\intellij\logging\EventLoggerTest.java,com.facebook.litho.intellij.logging.EventLoggerTest$TestLogger,innerclass,2,2,0,2,4,1,0,3,0,0.5,0.6666667,1.0,4,0,2,0,0,2,4,0,0,0,3,0,0,2,0,1,1,0,0,20,0,0,0,0,0,1,1,4,0,3,0,0,0,0,10,8,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\dataflow\InterpolatorNodeTest.java,com.facebook.litho.dataflow.InterpolatorNodeTest$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\widget\StaggeredGridLayoutInfoTest.java,com.facebook.litho.widget.StaggeredGridLayoutInfoTest,class,8,9,1,8,16,1,0,21,91,0.0,0.0,0.0,14,1,13,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,121,1,2,0,0,4,0,77,51,8,51,1,0,0,0,91,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\resources\processor\TestLayout.java,com.facebook.litho.processor.integration.resources.TestLayout$TestLayoutRenderData,innerclass,6,6,0,6,2,1,0,1,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,13,10,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\SnapUtil.java,com.facebook.litho.widget.SnapUtil,class,14,18,4,14,20,1,0,1,0,0.2857143,0.33333334,0.33333334,3,3,3,0,0,0,3,0,0,0,7,7,7,0,0,0,7,0,0,58,15,0,5,0,0,6,3,8,2,8,1,0,0,0,63,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\animatedbadge\AnimatedBadgeSpec.java,com.facebook.samples.litho.java.animations.animatedbadge.AnimatedBadgeSpec,class,17,18,1,17,15,1,0,41,19,0.8571429,0.06666667,0.06666667,7,7,0,1,0,6,6,0,0,0,3,3,0,3,0,0,3,0,11,34,5,0,4,0,1,8,58,9,2,9,0,0,0,0,52,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\LithoRecyclerView.java,com.facebook.litho.widget.LithoRecyclerView,class,10,14,4,10,13,2,3,4,20,0.6875,0.14285715,0.14285715,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,0,0,0,51,4,0,2,0,0,1,1,4,1,3,1,0,1,0,79,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-processor\src\main\java\com\facebook\litho\specmodels\model\StateValidation.java,com.facebook.litho.specmodels.model.StateValidation,class,20,23,3,20,34,1,0,51,28,0.0,0.0,0.0,8,8,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,103,6,10,2,0,6,25,9,21,12,22,4,0,0,1,100,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\RecyclerBinder.java,com.facebook.litho.widget.RecyclerBinder$InternalAdapter$Anonymous21,anonymous,1,1,0,1,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,1,1,0,0,0,12,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\widget\ComponentWrapperTesterSpec.java,com.facebook.litho.widget.ComponentWrapperTesterSpec,class,13,13,0,13,7,1,0,14,21,0.0,0.0,0.0,7,7,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\TextureWarmer.java,com.facebook.litho.widget.TextureWarmer$WarmerHandler,innerclass,7,7,0,7,9,2,0,7,0,0.33333334,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,2,2,1,0,0,3,0,0,46,1,0,3,2,2,0,2,9,0,7,3,0,0,0,34,26,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\SizeSpecMountWrapperComponentSpec.java,com.facebook.litho.widget.SizeSpecMountWrapperComponentSpec,class,25,26,1,25,19,1,0,24,55,0.90909094,0.0,0.0,11,11,0,2,0,9,9,0,0,0,1,1,0,1,0,0,1,0,5,72,3,0,3,0,4,0,7,13,0,9,2,1,0,0,75,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\LithoScrollView.java,com.facebook.litho.widget.LithoScrollView$Anonymous1,anonymous,1,1,0,1,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,1,0,0,0,12,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\StateHandler.java,com.facebook.litho.StateHandler,class,20,43,23,20,128,1,0,84,613,0.8809524,0.116883114,0.34199134,42,8,6,20,0,16,22,0,0,17,11,2,2,9,0,0,2,0,14,412,26,13,56,1,7,9,3,41,0,37,5,0,0,0,230,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\choreographercompat\ChoreographerCompatTest.java,com.facebook.litho.choreographercompat.ChoreographerCompatTest,class,6,6,0,6,2,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,2,6,0,6,0,4,0,0,29,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous5,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous6,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\SimpleNameDelegateGeneratorTest.java,com.facebook.litho.specmodels.generator.SimpleNameDelegateGeneratorTest,class,13,14,1,13,3,1,0,15,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,1,1,0,0,1,0,3,27,1,0,0,0,0,4,3,7,1,7,0,0,2,0,33,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous3,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\fastscroll\ScrollController.java,com.facebook.samples.litho.java.fastscroll.ScrollController,class,9,11,2,9,11,2,0,14,4,0.6,0.5,0.5,5,1,2,1,0,2,4,0,0,0,8,0,0,8,0,0,2,0,3,60,4,0,0,0,6,0,8,25,12,15,2,0,0,0,49,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous4,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\TreeDiffingTest.java,com.facebook.litho.TreeDiffingTest$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\VerticalScrollSpec.java,com.facebook.litho.widget.VerticalScrollSpec$OnInterceptTouchListener,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\MountStateLoggingTest.java,com.facebook.litho.MountStateLoggingTest$Anonymous1,anonymous,2,2,0,2,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,8,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\TreePropGeneratorTest.java,com.facebook.litho.specmodels.generator.TreePropGeneratorTest$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\MountStateLoggingTest.java,com.facebook.litho.MountStateLoggingTest$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\TreePropGeneratorTest.java,com.facebook.litho.specmodels.generator.TreePropGeneratorTest$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\utils\LayoutUtils.java,com.facebook.rendercore.utils.LayoutUtils,class,3,5,2,3,4,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,2,0,2,0,1,2,0,2,1,0,1,0,36,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\TreePropGeneratorTest.java,com.facebook.litho.specmodels.generator.TreePropGeneratorTest$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-processor\src\main\java\com\facebook\litho\specmodels\processor\ParamNameExtractor.java,com.facebook.litho.specmodels.processor.ParamNameExtractor,class,4,6,2,4,6,1,0,11,1,0.0,NaN,NaN,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25,4,1,1,1,0,1,1,8,0,8,2,0,0,0,51,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\test\java\com\facebook\litho\intellij\toolwindows\ComponentStructureViewTest.java,com.facebook.litho.intellij.toolwindows.ComponentStructureViewTest,class,13,14,1,13,7,2,0,22,19,0.71428573,0.0,0.0,7,0,6,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,38,0,0,0,0,0,6,0,8,0,13,1,0,0,6,50,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\MountStateLoggingTest.java,com.facebook.litho.MountStateLoggingTest$Anonymous5,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\MountStateLoggingTest.java,com.facebook.litho.MountStateLoggingTest$Anonymous3,anonymous,2,2,0,2,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,8,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\MountStateLoggingTest.java,com.facebook.litho.MountStateLoggingTest$Anonymous4,anonymous,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\pedri\Documents\LABMining\repos\sample-codelab\src\main\java\com\facebook\samples\lithocodelab\middle\LithoLabMiddleComponentSpec.java,com.facebook.samples.lithocodelab.middle.LithoLabMiddleComponentSpec,class,4,4,0,4,1,1,0,5,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,29,0,0
